,smiles,bond_index,ref,preprocessor_class,mol_id,predicted
935,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,54,100.1,6.0,60,97.87154
936,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,39,100.1,6.0,60,97.87154
937,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,30,91.76,6.0,60,92.62162
938,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,33,111.14,6.0,60,110.69231
939,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,32,111.5,6.0,60,110.61664
940,CCN(CC)CC(=O)Nc1c(C)cccc1C,26,99.35,6.0,61,99.49213
941,CCN(CC)CC(=O)Nc1c(C)cccc1C,24,99.35,6.0,61,99.49213
942,CCN(CC)CC(=O)Nc1c(C)cccc1C,33,111.04,6.0,61,110.83058
943,CCN(CC)CC(=O)Nc1c(C)cccc1C,18,99.35,6.0,61,99.49213
944,CCN(CC)CC(=O)Nc1c(C)cccc1C,25,99.35,6.0,61,99.49213
945,CCN(CC)CC(=O)Nc1c(C)cccc1C,38,89.98,6.0,61,90.40771
946,CCN(CC)CC(=O)Nc1c(C)cccc1C,22,91.64,6.0,61,91.60231
947,CCN(CC)CC(=O)Nc1c(C)cccc1C,37,89.98,6.0,61,90.40771
948,CCN(CC)CC(=O)Nc1c(C)cccc1C,31,89.98,6.0,61,90.40771
949,CCN(CC)CC(=O)Nc1c(C)cccc1C,28,87.2,6.0,61,90.95838
950,CCN(CC)CC(=O)Nc1c(C)cccc1C,35,111.04,6.0,61,110.83058
951,CCN(CC)CC(=O)Nc1c(C)cccc1C,34,111.16,6.0,61,111.54727
952,CCN(CC)CC(=O)Nc1c(C)cccc1C,36,89.98,6.0,61,90.40771
953,CCN(CC)CC(=O)Nc1c(C)cccc1C,32,89.98,6.0,61,90.40771
954,CCN(CC)CC(=O)Nc1c(C)cccc1C,23,91.64,6.0,61,91.60231
955,CCN(CC)CC(=O)Nc1c(C)cccc1C,30,89.98,6.0,61,90.40771
956,CCN(CC)CC(=O)Nc1c(C)cccc1C,19,99.35,6.0,61,99.49213
957,CCN(CC)CC(=O)Nc1c(C)cccc1C,27,87.2,6.0,61,90.95838
958,CCN(CC)CC(=O)Nc1c(C)cccc1C,20,91.64,6.0,61,91.60231
959,CCN(CC)CC(=O)Nc1c(C)cccc1C,17,99.35,6.0,61,99.49213
960,CCN(CC)CC(=O)Nc1c(C)cccc1C,21,91.64,6.0,61,91.60231
961,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,36,82.03,6.0,62,83.277374
962,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,46,96.47,6.0,62,95.836044
963,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,44,98.76,6.0,62,99.2522
964,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,35,82.03,6.0,62,83.277374
965,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,41,97.44,6.0,62,95.79158
966,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,40,97.44,6.0,62,95.79158
967,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,39,90.61,6.0,62,91.01399
968,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,43,98.76,6.0,62,99.2522
969,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,45,92.33,6.0,62,98.71291
970,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,37,110.85,6.0,62,111.06307
971,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,29,95.11,6.0,62,96.78162
972,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,28,98.22,6.0,62,96.53327
973,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,30,95.11,6.0,62,96.78162
974,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,27,98.22,6.0,62,96.53327
975,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,34,97.96,6.0,62,97.27316
976,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,50,92.39,6.0,62,95.08947
977,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,31,94.58,6.0,62,94.839165
978,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,38,90.61,6.0,62,91.01399
979,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,32,95.52,6.0,62,97.46516
980,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,42,98.76,6.0,62,99.2522
981,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,47,96.47,6.0,62,95.836044
982,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,33,97.96,6.0,62,97.27316
983,O=C(O)c1cccnc1,10,111.62,6.0,63,111.50113
984,O=C(O)c1cccnc1,11,112.64,6.0,63,112.97334
985,O=C(O)c1cccnc1,13,107.77,6.0,63,107.79804
986,Cn1c(=O)c2c(ncn2C)n(C)c1=O,24,94.44,6.0,64,95.35365
987,Cn1c(=O)c2c(ncn2C)n(C)c1=O,18,116.58,6.0,64,116.24893
988,Cn1c(=O)c2c(ncn2C)n(C)c1=O,17,103.71,6.0,64,95.495895
989,Cn1c(=O)c2c(ncn2C)n(C)c1=O,20,94.15,6.0,64,92.636154
990,Cn1c(=O)c2c(ncn2C)n(C)c1=O,21,94.15,6.0,64,92.636154
991,Cn1c(=O)c2c(ncn2C)n(C)c1=O,22,94.44,6.0,64,95.35365
992,Cn1c(=O)c2c(ncn2C)n(C)c1=O,15,103.71,6.0,64,95.495895
993,Cn1c(=O)c2c(ncn2C)n(C)c1=O,23,94.44,6.0,64,95.35365
994,Cn1c(=O)c2c(ncn2C)n(C)c1=O,16,103.71,6.0,64,95.495895
995,Cn1c(=O)c2c(ncn2C)n(C)c1=O,19,94.15,6.0,64,92.636154
996,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,48,108.71,6.0,65,110.20653
997,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,29,96.2,6.0,65,96.839554
998,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,52,93.75,6.0,65,96.534706
999,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,33,95.48,6.0,65,95.54946
1000,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,45,83.82,6.0,65,85.36006
1001,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,46,88.85,6.0,65,87.51335
1002,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,55,98.21,6.0,65,99.2583
1003,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,53,98.21,6.0,65,99.2583
1004,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,28,96.2,6.0,65,96.839554
1005,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,34,98.32,6.0,65,95.670166
1006,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,41,97.43,6.0,65,96.7218
1007,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,42,97.43,6.0,65,96.7218
1008,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,39,82.8,6.0,65,83.63017
1009,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,43,96.09,6.0,65,96.82779
1010,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,37,85.71,6.0,65,85.7801
1011,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,51,93.75,6.0,65,96.534706
1012,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,31,96.79,6.0,65,96.90624
1013,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,36,85.71,6.0,65,85.7801
1014,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,47,108.71,6.0,65,110.20653
1015,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,26,131.33,6.0,65,131.13791
1016,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,54,98.21,6.0,65,99.2583
1017,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,35,98.32,6.0,65,95.670166
1018,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,49,92.93,6.0,65,85.47467
1019,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,38,107.54,6.0,65,107.74374
1020,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,32,91.1,6.0,65,100.184845
1021,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,50,92.93,6.0,65,85.47467
1022,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,40,82.8,6.0,65,83.63017
1023,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,44,96.09,6.0,65,96.82779
1024,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,30,96.79,6.0,65,96.90624
1025,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,24,83.19,6.0,66,83.86847
1026,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,32,112.68,6.0,66,113.23758
1027,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,33,111.05,6.0,66,111.58108
1028,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,28,109.3,6.0,66,112.08305
1029,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,21,89.26,6.0,66,89.30806
1030,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,30,109.75,6.0,66,112.37895
1031,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,26,111.32,6.0,66,111.783516
1032,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,22,89.26,6.0,66,89.30806
1033,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,31,110.36,6.0,66,110.910446
1034,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,27,111.14,6.0,66,110.93608
1035,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,20,89.26,6.0,66,89.30806
1036,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,23,83.19,6.0,66,83.86847
1037,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,52,91.61,6.0,67,91.38976
1038,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,50,113.73,6.0,67,113.43967
1039,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,37,82.61,6.0,67,83.465065
1040,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,40,87.41,6.0,67,88.071266
1041,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,51,91.61,6.0,67,91.38976
1042,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,46,111.58,6.0,67,111.58261
1043,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,47,80.98,6.0,67,82.380646
1044,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,43,112.09,6.0,67,112.10653
1045,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,44,111.27,6.0,67,111.09183
1046,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,34,93.18,6.0,67,93.254944
1047,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,45,111.47,6.0,67,111.49879
1048,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,38,82.61,6.0,67,83.465065
1049,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,48,112.31,6.0,67,111.76745
1050,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,35,93.18,6.0,67,93.254944
1051,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,41,87.41,6.0,67,88.071266
1052,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,36,93.18,6.0,67,93.254944
1053,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,49,113.85,6.0,67,113.70499
1054,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,32,100.96,6.0,68,100.692505
1055,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,18,89.46,6.0,68,89.582214
1056,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,35,100.96,6.0,68,100.692505
1057,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,30,98.33,6.0,68,97.67025
1058,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,37,100.96,6.0,68,100.692505
1059,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,22,110.71,6.0,68,110.67542
1060,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,23,89.43,6.0,68,89.49997
1061,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,20,89.46,6.0,68,89.582214
1062,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,19,89.46,6.0,68,89.582214
1063,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,28,97.23,6.0,68,96.71731
1064,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,36,100.96,6.0,68,100.692505
1065,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,34,100.96,6.0,68,100.692505
1066,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,24,89.43,6.0,68,89.49997
1067,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,21,111.79,6.0,68,111.856384
1068,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,33,100.96,6.0,68,100.692505
1069,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,39,109.94,6.0,68,110.436615
1070,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,27,95.1,6.0,68,94.52214
1071,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,25,89.43,6.0,68,89.49997
1072,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,29,97.23,6.0,68,96.71731
1073,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,31,98.33,6.0,68,97.67025
1074,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,26,95.1,6.0,68,94.52214
1075,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,54,80.85,6.0,69,80.50952
1076,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,36,101.22,6.0,69,101.547485
1077,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,61,89.05,6.0,69,90.48915
1078,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,35,101.22,6.0,69,101.547485
1079,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,62,84.19,6.0,69,82.995575
1080,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,41,97.95,6.0,69,98.38176
1081,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,53,102.02,6.0,69,100.51431
1082,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,60,89.05,6.0,69,90.48915
1083,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,47,109.82,6.0,69,110.90848
1084,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,50,83.41,6.0,69,79.74135
1085,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,59,111.16,6.0,69,111.332634
1086,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,48,111.0,6.0,69,110.666275
1087,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,55,80.85,6.0,69,80.50952
1088,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,40,97.95,6.0,69,98.38176
1089,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,39,77.79,6.0,69,82.84415
1090,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,46,111.62,6.0,69,111.37758
1091,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,52,102.02,6.0,69,100.51431
1092,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,58,111.3,6.0,69,111.35537
1093,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,51,102.02,6.0,69,100.51431
1094,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,57,111.26,6.0,69,111.36038
1095,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,44,111.0,6.0,69,110.666275
1096,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,56,111.14,6.0,69,111.06132
1097,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,45,109.82,6.0,69,110.90848
1098,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,34,101.22,6.0,69,101.547485
1099,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,47,91.83,6.0,70,91.86359
1100,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,31,99.52,6.0,70,99.76993
1101,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,38,110.85,6.0,70,111.01474
1102,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,54,111.02,6.0,70,108.03642
1103,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,37,111.23,6.0,70,111.29697
1104,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,45,91.51,6.0,70,88.7513
1105,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,43,93.72,6.0,70,93.20779
1106,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,51,91.83,6.0,70,91.86359
1107,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,33,80.38,6.0,70,83.790054
1108,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,40,109.72,6.0,70,110.58786
1109,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,42,93.72,6.0,70,93.20779
1110,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,44,91.51,6.0,70,88.7513
1111,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,55,110.81,6.0,70,111.16473
1112,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,53,109.72,6.0,70,110.58786
1113,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,39,109.68,6.0,70,110.886505
1114,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,56,111.22,6.0,70,111.271065
1115,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,46,91.83,6.0,70,91.86359
1116,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,50,91.83,6.0,70,91.86359
1117,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,34,80.38,6.0,70,83.790054
1118,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,32,99.52,6.0,70,99.76993
1119,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,49,91.83,6.0,70,91.86359
1120,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,58,111.02,6.0,70,108.03642
1121,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,57,110.81,6.0,70,111.16473
1122,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,35,109.68,6.0,70,110.886505
1123,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,48,91.83,6.0,70,91.86359
1124,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,30,99.52,6.0,70,99.76993
1125,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,36,110.85,6.0,70,111.01474
1126,COc1ccc(OC)c(C(O)C(C)N)c1,26,100.54,6.0,71,101.20111
1127,COc1ccc(OC)c(C(O)C(C)N)c1,16,96.25,6.0,71,96.51373
1128,COc1ccc(OC)c(C(O)C(C)N)c1,21,95.98,6.0,71,96.57648
1129,COc1ccc(OC)c(C(O)C(C)N)c1,23,83.02,6.0,71,81.85656
1130,COc1ccc(OC)c(C(O)C(C)N)c1,19,110.36,6.0,71,110.69116
1131,COc1ccc(OC)c(C(O)C(C)N)c1,31,111.61,6.0,71,113.02567
1132,COc1ccc(OC)c(C(O)C(C)N)c1,22,95.98,6.0,71,96.57648
1133,COc1ccc(OC)c(C(O)C(C)N)c1,20,95.98,6.0,71,96.57648
1134,COc1ccc(OC)c(C(O)C(C)N)c1,28,100.54,6.0,71,101.20111
1135,COc1ccc(OC)c(C(O)C(C)N)c1,18,113.14,6.0,71,113.32511
1136,COc1ccc(OC)c(C(O)C(C)N)c1,17,96.25,6.0,71,96.51373
1137,COc1ccc(OC)c(C(O)C(C)N)c1,15,96.25,6.0,71,96.51373
1138,COc1ccc(OC)c(C(O)C(C)N)c1,25,92.52,6.0,71,90.94137
1139,COc1ccc(OC)c(C(O)C(C)N)c1,27,100.54,6.0,71,101.20111
1140,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,25,101.27,6.0,72,100.40274
1141,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,22,97.42,6.0,72,97.86956
1142,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,17,100.18,6.0,72,100.20362
1143,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,32,95.73,6.0,72,96.4019
1144,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,24,101.27,6.0,72,100.40274
1145,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,21,95.6,6.0,72,95.86987
1146,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,37,99.65,6.0,72,101.42444
1147,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,23,97.42,6.0,72,97.86956
1148,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,34,93.13,6.0,72,92.82687
1149,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,19,100.18,6.0,72,100.20362
1150,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,27,95.92,6.0,72,96.6271
1151,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,18,100.18,6.0,72,100.20362
1152,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,31,95.73,6.0,72,96.4019
